spectra,Se_real,Se_predicted,LOD_real,LOD_predicted,UNC_real,UNC_predicted,mask,ratio
4e_synth_08563,0.6822,0.69535446,0.05014,0.05651571,0.02127,0.014470115,train,1.0192824122983317
4e_synth_08564,0.9041999999999999,0.94060683,0.01885,0.057052456,0.01987,0.0037187082,train,1.0402641368107417
4e_synth_08565,0.6074,0.6113057,0.03432,0.046787955,0.01522,0.010366431,train,1.006430216749365
4e_synth_08566,0.7214,0.7265822,0.0213,0.058561705,0.021360000000000004,0.0052077514,train,1.0071835724111735
4e_synth_08567,0.4935,0.5015448,0.01498,0.03122969,0.009273,0.0028955177,train,1.0163014662181231
4e_synth_08568,0.6157,0.61087584,0.027160000000000004,0.044562872,0.01359,0.0071931295,train,0.9921647636112463
4e_synth_08569,0.9460999999999999,0.94388515,0.03188,0.057888784,0.02017,0.008702647,train,0.9976589658297894
4e_synth_08570,0.4678,0.47720224,0.020680000000000004,0.037230436,0.01159,0.0049208454,train,1.020098838504434
4e_synth_08571,0.6606,0.6617733,0.06056,0.051664285,0.01697,0.01791736,train,1.0017761489748054
4e_synth_08572,0.8101,0.8271208,0.01335,0.0458139,0.01476,0.0022974128,train,1.0210107158928825
4e_synth_08573,0.6684,0.67130965,0.02189,0.044860184,0.015,0.005325062,train,1.0043531567090147
4e_synth_08574,0.559,0.5641166,0.02458,0.04462681,0.01648,0.0063888766,train,1.0091531255377426
4e_synth_08575,0.6132,0.6197717,0.02982,0.045949012,0.01498,0.008577833,train,1.0107170890066566
4e_synth_08576,0.5658,0.5898744,0.02467,0.04159498,0.01324,0.0060186144,train,1.0425492873584563
4e_synth_08577,0.5786,0.5966569,0.03809,0.050263904,0.01618,0.011744754,train,1.031207947676626
4e_synth_08578,0.6564,0.65227425,0.03557,0.04221364,0.01378,0.0053160125,train,0.9937145810240584
4e_synth_08579,0.6243,0.6297351,0.01955,0.03983008,0.01261,0.0047056098,train,1.0087059301461583
4e_synth_08580,0.5799,0.59674877,0.03375,0.04778945,0.01578,0.010569129,train,1.029054611628375
4e_synth_08581,0.577,0.5950617,0.01617,0.04342083,0.01464,0.0031946702,train,1.0313028066162429
4e_synth_08582,0.6043,0.617571,0.028180000000000004,0.0442658,0.01527,0.0070390496,train,1.0219609404012657
4e_synth_08583,0.6101,0.6121165,0.02767,0.043066226,0.01409,0.0072875204,train,1.003305221498843
4e_synth_08584,0.7003,0.70479345,0.02121,0.054332968,0.019980000000000005,0.0049126665,train,1.0064164689655186
4e_synth_08585,0.5667,0.5739578,0.02631,0.04435503,0.013899999999999997,0.0068953903,train,1.0128071305190989
4e_synth_08586,0.7194,0.7153559,0.02803,0.08332993,0.03007,0.007492328,train,0.9943784724880597
4e_synth_08587,0.6573,0.65544105,0.01658,0.03962201,0.01239,0.0026300433,train,0.9971718328938208
4e_synth_08588,0.6356,0.6410359,0.033659999999999995,0.048810173,0.0163,0.010246366,train,1.0085524141300841
4e_synth_08589,0.5131,0.52469265,0.02142,0.041441165,0.01336,0.0036232148,train,1.0225933631059836
4e_synth_08590,0.5636,0.57220364,0.026910000000000003,0.055085395,0.01995,0.00771342,train,1.015265500655489
4e_synth_08591,0.6365,0.6437223,0.01369,0.036223266,0.01095,0.0014874019,train,1.0113468904337917
4e_synth_08592,0.6496,0.65947163,0.01935,0.042382147,0.013899999999999997,0.004235707,train,1.015196476370243
4e_synth_08593,0.6488,0.65582585,0.024080000000000004,0.044249788,0.01505,0.006204704,train,1.0108289971451576
4e_synth_08594,0.7471,0.7478844,0.0227,0.087849334,0.03423,0.0071211252,train,1.0010499166622169
4e_synth_08595,0.6931,0.7053509,0.02431,0.05546536,0.01901,0.0061653913,train,1.0176754809616104
4e_synth_08596,1.154,1.1771809,0.03474,0.07935977,0.031130000000000005,0.010970646,train,1.020087423109719
4e_synth_08597,0.5683,0.5602137,0.0422,0.046681706,0.0155,0.012834665,train,0.9857710452854224
4e_synth_08598,0.6589,0.66904104,0.02424,0.045804836,0.01588,0.0064478135,train,1.015390859856593
4e_synth_08599,0.5571,0.55715716,0.02509,0.039865017,0.01289,0.006012369,train,1.000102600702968
4e_synth_08600,0.717,0.7185663,0.02601,0.06507858,0.02284,0.0073807132,train,1.0021845167152055
4e_synth_08601,0.599,0.60551655,0.01291,0.034669932,0.01069,0.0014413437,train,1.0108790532973453
4e_synth_08602,0.6655,0.6801807,0.02205,0.04700352,0.0153,0.0049403426,train,1.0220596971232403
4e_synth_08603,0.5579,0.5772773,0.0371,0.04590103,0.01477,0.011195988,train,1.0347325734755413
4e_synth_08604,0.5893,0.5876888,0.0151,0.042820204,0.0147,0.0033027781,train,0.9972659149377066
4e_synth_08605,0.5527,0.5572462,0.05551,0.0563971,0.019649999999999997,0.01851359,train,1.0082254535750281
4e_synth_08606,0.5234,0.54715806,0.03511,0.045956742,0.0142,0.011126766,train,1.045391789182343
4e_synth_08607,0.6301,0.6287074,0.0181,0.04155277,0.01344,0.0054013655,train,0.9977898887557995
4e_synth_08608,0.5899,0.6104862,0.02254,0.041866858,0.01351,0.0050836285,train,1.0348977952068954
4e_synth_08609,0.5471,0.55409896,0.0151,0.03447891,0.01036,0.002986328,train,1.01279284177936
4e_synth_08610,0.6224,0.6269115,0.01916,0.038689908,0.0123,0.0039781793,train,1.0072485876573696
4e_synth_08611,0.6143,0.6234508,0.02119,0.039747424,0.01265,0.005480362,train,1.0148963302582499
4e_synth_08612,0.4715,0.47452623,0.01557,0.029911,0.008667,0.0019688841,train,1.0064182959078225
4e_synth_08613,0.5671,0.57367074,0.02568,0.04015143,0.01338,0.0063807084,train,1.0115865718496473
4e_synth_08614,0.6,0.60046047,0.01612,0.035632014,0.01117,0.0032092293,train,1.000767449537913
4e_synth_08615,0.5451,0.5480374,0.02243,0.034622252,0.01052,0.0035129322,train,1.0053887539578237
4e_synth_08616,0.7184,0.73267597,0.08444,0.07439083,0.02622,0.031994063,train,1.0198718953238828
4e_synth_08617,0.5992,0.60914415,0.03355,0.042476963,0.01379,0.008139688,train,1.0165957129685996
4e_synth_08618,0.6936,0.6942463,0.02002,0.042468965,0.01344,0.0045308294,train,1.0009317937056774
4e_synth_08619,0.5554,0.574559,0.02254,0.03891225,0.01243,0.005311815,train,1.0344958107893012
4e_synth_08620,0.6189,0.62080854,0.01543,0.04039601,0.0127,0.002674366,train,1.003083764379948
4e_synth_08621,0.5887,0.60112035,0.01802,0.03942164,0.01243,0.004306424,train,1.0210979323000784
4e_synth_08622,0.5984,0.615398,0.01531,0.037305333,0.01132,0.0028185097,train,1.0284057315339379
4e_synth_08623,0.7282,0.73297536,0.02394,0.04544586,0.01526,0.0062454683,train,1.006557763981577
4e_synth_08624,0.5858,0.5963145,0.023129999999999998,0.040644843,0.01365,0.005692575,train,1.0179489413476634
4e_synth_08625,0.562,0.5662622,0.02529,0.040414274,0.0126,0.0067267534,train,1.0075839600953342
4e_synth_08626,0.7424,0.75187314,0.01645,0.043883137,0.015170000000000001,0.0031595288,train,1.0127601502784367
4e_synth_08627,0.7868,0.81594574,0.01722,0.044946704,0.01463,0.0033316652,train,1.037043396688441
4e_synth_08628,0.605,0.6267126,0.01708,0.039517358,0.01204,0.0038609721,train,1.0358886285261675
4e_synth_08629,0.5583,0.5822229,0.03216,0.04695606,0.01574,0.011011967,train,1.0428495055220364
4e_synth_08630,0.6534,0.6676266,0.01715,0.041938066,0.01287,0.002357117,train,1.0217732160070236
4e_synth_08631,0.8851,0.9037465,0.01743,0.054278247,0.01912,0.0031985058,train,1.0210670949159915
4e_synth_08632,0.9277,0.93376595,0.02284,0.051470265,0.01627,0.005410856,train,1.0065386955036717
4e_synth_08633,0.6034,0.5904902,0.06818,0.07275011,0.02631,0.023456521,train,0.9786049419576298
4e_synth_08634,0.5671,0.57148385,0.023380000000000005,0.0416036,0.01289,0.005865068,train,1.0077302953255616
4e_synth_08635,1.002,1.0102249,0.02332,0.054314792,0.01795,0.0059760273,train,1.0082085213499392
4e_synth_08636,0.6177,0.6105121,0.01501,0.036061212,0.011120000000000001,0.0033454783,train,0.9883634091118344
4e_synth_08637,0.6122,0.62416863,0.0119,0.03932137,0.01253,0.0008705716,train,1.0195502032255357
4e_synth_08638,0.6784,0.6963823,0.01965,0.045770045,0.01521,0.0037738504,train,1.0265069047235094
4e_synth_08639,0.6261,0.63014543,0.01806,0.040595427,0.01262,0.003480099,train,1.0064613169859133
4e_synth_08640,0.5274,0.5387729,0.01844,0.039416056,0.01326,0.0040337336,train,1.0215640520118248
4e_synth_08641,0.7017,0.7027312,0.027590000000000003,0.078879304,0.02859,0.0074076355,train,1.0014695626506613
4e_synth_08642,0.4658,0.45832857,0.0103,0.029176343,0.008079,0.0008796815,train,0.983960014804334
4e_synth_08643,0.6207,0.6376356,0.03591,0.046698533,0.01545,0.009590794,train,1.0272846602963348
4e_synth_08644,0.6759,0.6712438,0.03295,0.05009853,0.01688,0.009779412,train,0.9931110915990955
4e_synth_08645,0.6963,0.701836,0.02217,0.0464366,0.01523,0.005072444,train,1.007950581577032
4e_synth_08646,0.659,0.66345197,0.02293,0.041807603,0.01347,0.005613196,train,1.0067556443453196
4e_synth_08647,0.5996,0.63264346,0.025600000000000005,0.04409236,0.01366,0.0068336474,train,1.0551091748289143
4e_synth_08648,0.6139,0.6383445,0.05808,0.066879876,0.0241,0.02057336,train,1.0398184171540863
4e_synth_08649,0.7264,0.73690045,0.021680000000000005,0.058274362,0.02064,0.0053265677,train,1.0144554636551946
4e_synth_08650,0.569,0.6003623,0.05121,0.050196517,0.01561,0.017182883,train,1.0551182792140648
4e_synth_08651,0.6075,0.6081538,0.01393,0.03534141,0.01084,0.0022840763,train,1.0010762469758712
4e_synth_08652,0.6557,0.6713256,0.01665,0.04628414,0.01549,0.003623205,train,1.0238304468340784
4e_synth_08653,0.5452,0.5576081,0.04050999999999999,0.047480345,0.01582,0.013193104,train,1.0227588547211925
4e_synth_08654,0.6524,0.6645501,0.03423999999999999,0.05038101,0.01803,0.010325184,train,1.018623736356388
4e_synth_08655,0.7571,0.7670691,0.03363,0.048226718,0.01626,0.0073979073,train,1.0131674829396622
4e_synth_08656,0.5857,0.6025983,0.06739,0.06282516,0.02202,0.024574138,train,1.0288514760404759
4e_synth_08657,0.7337,0.74755263,0.04425,0.055974025,0.01971,0.013385695,train,1.0188805142231463
4e_synth_08658,0.6259,0.61957943,0.03133,0.04278596,0.01338,0.007845979,train,0.9899016366749264
4e_synth_08659,0.6792,0.6826006,0.02011,0.042793162,0.014250000000000002,0.0041713607,train,1.0050067983049946
4e_synth_08660,0.5715,0.56103545,0.028590000000000004,0.037172694,0.011810000000000001,0.004681021,train,0.9816893338114153
4e_synth_08661,0.703,0.7077173,0.02701,0.06522232,0.02147,0.008097065,train,1.006710241054573
4e_synth_08662,0.5024,0.51288795,0.01553,0.041083362,0.01303,0.0022347148,train,1.0208757060348608
4e_synth_08663,0.7912,0.8025212,0.02107,0.046365153,0.01622,0.0051320433,train,1.0143089342647664
4e_synth_08664,0.4976,0.51959985,0.02383,0.037492257,0.01179,0.005894597,train,1.0442119271425572
4e_synth_08665,0.9117999999999999,0.9279257,0.03377,0.058277797,0.01927,0.009124225,train,1.0176855734916967
4e_synth_08666,0.5951,0.60367465,0.02088,0.04092172,0.01232,0.0051155933,train,1.0144087551541938
4e_synth_08667,0.6103,0.6064681,0.02241,0.045730982,0.014899999999999998,0.004283182,train,0.9937212542590599
4e_synth_08668,0.6811,0.68558264,0.02159,0.045976993,0.01588,0.0043216352,train,1.0065814679002572
4e_synth_08669,0.584,0.5998943,0.03784,0.05144499,0.01608,0.011843015,train,1.0272162417842918
4e_synth_08670,0.5682,0.580889,0.05463,0.05530359,0.01896,0.018080985,train,1.0223319017731862
4e_synth_08671,0.8256,0.8125825,0.02425,0.046449997,0.015440000000000002,0.0060567874,train,0.9842326705769975
4e_synth_08672,0.9124999999999999,0.9128394,0.0186,0.053454965,0.01859,0.0036562758,train,1.0003719591114622
4e_synth_08673,0.7144,0.7183775,0.03223999999999999,0.053420864,0.01728,0.009905704,train,1.0055675685472478
4e_synth_08674,0.6364,0.6316767,0.05332,0.0685559,0.02402,0.01754998,train,0.9925780545084226
4e_synth_08675,0.5843,0.5914585,0.01767,0.037727382,0.01173,0.003955421,train,1.0122514109731475
4e_synth_08676,1.049,1.0592629,0.0356,0.069234066,0.02342,0.010341485,train,1.009783481165156
4e_synth_08677,0.643,0.65924406,0.01455,0.04050479,0.0136,0.0032699404,train,1.0252629245977565
4e_synth_08678,0.6325,0.64218384,0.028160000000000004,0.044426404,0.01389,0.007957147,train,1.0153104194068157
4e_synth_08679,0.6498,0.66257954,0.01883,0.04372131,0.01385,0.0044411547,train,1.0196668766358699
4e_synth_08680,0.5457,0.5858367,0.05273,0.060964458,0.019440000000000002,0.016865436,train,1.0735508677765895
4e_synth_08681,0.498,0.5094366,0.0194,0.035792075,0.01096,0.0042012944,train,1.0229650750217667
4e_synth_08682,0.5515,0.56287444,0.02389,0.041486364,0.0125,0.0058512543,train,1.0206245446572602
4e_synth_08683,0.8355,0.83540535,0.01955,0.048801187,0.01576,0.004354521,train,0.9998867142207604
4e_synth_08684,0.6295,0.64165676,0.02363,0.042020883,0.01382,0.005765946,train,1.0193117655298842
4e_synth_08685,0.6257,0.627656,0.03933999999999999,0.04789346,0.01763,0.009967216,train,1.003126071553766
4e_synth_08686,0.5734,0.5708417,0.03995,0.04640812,0.0165,0.01204978,train,0.9955384193250099
4e_synth_08687,0.7186,0.72792804,0.027860000000000003,0.04879358,0.01596,0.0073780008,train,1.0129808550122519
4e_synth_08688,0.5727,0.59116256,0.06665999999999998,0.056730323,0.02014,0.023875514,train,1.0322377551428328
4e_synth_08689,0.6145,0.6075482,0.02969,0.046686154,0.01549,0.008448779,train,0.9886870256180293
4e_synth_08690,0.5672,0.5814883,0.02386,0.04276436,0.01443,0.006535833,train,1.0251909578468634
4e_synth_08691,0.6731,0.67879355,0.026800000000000004,0.048253123,0.01745,0.0077617764,train,1.008458697872023
4e_synth_08692,0.6338,0.6391494,0.03037,0.045296047,0.015190000000000002,0.008651828,train,1.0084402452097514
4e_synth_08693,0.7036,0.69947684,0.026160000000000003,0.06331457,0.02045,0.0070053,train,0.9941399063557098
4e_synth_08694,0.5611,0.5776564,0.02839,0.044292428,0.01488,0.00790873,train,1.029507018860766
4e_synth_08695,0.6842,0.69115365,0.027680000000000003,0.046798483,0.01612,0.0068098693,train,1.0101631767252877
4e_synth_08696,0.7175,0.72307736,0.03462,0.051570367,0.01727,0.009538107,train,1.0077733196032588
4e_synth_08697,1.175,1.1782734,0.02392,0.061145317,0.02047,0.0060555297,train,1.0027859058785946
4e_synth_08698,0.9303999999999999,0.93842894,0.028900000000000002,0.054821316,0.01929,0.0078086983,train,1.0086295554480058
4e_synth_08699,0.6222,0.62681764,0.03327,0.04758513,0.01782,0.0056711696,train,1.0074214780495427
4e_synth_08700,0.5366,0.54831386,0.01532,0.03463869,0.0101,0.003798733,train,1.021829772875285
4e_synth_08701,0.7841,0.7904467,0.03783,0.05665677,0.01843,0.011974191,train,1.00809424648083
4e_synth_08702,0.6787,0.688107,0.03408,0.048630033,0.01704,0.009897848,train,1.0138603413914729
4e_synth_08703,0.8680999999999999,0.85747313,0.09586,0.09018219,0.03336,0.03517633,train,0.9877584782795841
4e_synth_08704,0.698,0.72064996,0.02178,0.04600118,0.01439,0.0056408616,train,1.0324497960700005
4e_synth_08705,0.6704,0.6846278,0.02074,0.042751368,0.01382,0.004942374,train,1.0212228093340745
4e_synth_08706,0.5836,0.5831346,0.028540000000000003,0.05654911,0.020279999999999996,0.007868269,train,0.9992025215548959
4e_synth_08707,0.796,0.80126333,0.02892,0.049016602,0.01665,0.007968632,train,1.0066122265916373
4e_synth_08708,0.605,0.6019871,0.01789,0.0379277,0.011829999999999999,0.0045626266,train,0.9950200388254213
4e_synth_08709,0.8368,0.84921813,0.01899,0.050913874,0.01693,0.004118652,train,1.0148400216439941
4e_synth_08710,0.5905,0.6226623,0.05033,0.060028218,0.02192,0.0163817,train,1.054466224948195
4e_synth_08711,0.6106,0.63309085,0.02356,0.041015856,0.01332,0.006132316,train,1.0368340217672798
4e_synth_08712,0.632,0.62962395,0.02726,0.046200812,0.01606,0.006669229,train,0.9962404264679438
4e_synth_08713,0.8168,0.8313669,0.01638,0.046153847,0.01495,0.0026032403,train,1.0178341045902712
4e_synth_08714,0.5807,0.59878767,0.02602,0.041778676,0.01324,0.00633952,train,1.0311480374842887
4e_synth_08715,0.6418,0.653896,0.022380000000000004,0.042732533,0.013250000000000001,0.00479553,train,1.0188469525697113
4e_synth_08716,0.5564,0.5543378,0.01412,0.03426532,0.01067,0.0027429194,train,0.9962936728057203
4e_synth_08717,0.6061,0.61570877,0.04585,0.047156356,0.0155,0.012972704,train,1.0158534373333894
4e_synth_08718,0.483,0.4829078,0.01451,0.030570999,0.008842,0.0026946105,train,0.9998091135953031
4e_synth_08719,0.5956,0.6196653,0.01633,0.03904039,0.011870000000000002,0.00396714,train,1.0404051791268598
4e_synth_08720,0.5775,0.58692515,0.023780000000000003,0.041701846,0.01314,0.005982022,train,1.0163206042665422
4e_synth_08721,1.06,1.0684028,0.02361,0.056802403,0.01849,0.0056487084,train,1.0079271388503739
4e_synth_08722,0.5475,0.55045444,0.022019999999999998,0.040560536,0.01262,0.0047766627,train,1.0053962333017288
4e_synth_08723,0.5435,0.5472529,0.009693,0.03319393,0.009569,0.0011561781,train,1.0069050477421821
4e_synth_08724,0.6633,0.6788355,0.02169,0.045976594,0.01511,0.005330079,train,1.0234215456167353
4e_synth_08725,0.6009,0.6271348,0.05797,0.059696592,0.020029999999999996,0.018159265,train,1.0436591778287159
4e_synth_08726,0.5776,0.58539283,0.05459,0.055282596,0.01893,0.018796697,train,1.0134917464612925
4e_synth_08727,0.5814,0.5858972,0.02286,0.04166508,0.01261,0.005516978,train,1.00773513460635
4e_synth_08728,1.111,1.1176902,0.023719999999999998,0.05887513,0.01985,0.005749546,train,1.0060217871953516
4e_synth_08729,0.9407999999999999,0.9626345,0.024419999999999997,0.052954823,0.01669,0.0058420193,train,1.0232084437089715
4e_synth_08730,0.6202,0.63496834,0.02092,0.041127548,0.0127,0.00537802,train,1.0238122225038393
4e_synth_08731,0.5501,0.5546508,0.03679,0.04248819,0.01417,0.0086773755,train,1.008272647770984
4e_synth_08732,0.5764,0.61188626,0.025980000000000003,0.04322876,0.01324,0.0072064647,train,1.0615653415920832
4e_synth_08733,0.5832,0.58408237,0.02163,0.039419055,0.0129,0.004780086,train,1.001512971598098
4e_synth_08734,0.4899,0.5119051,0.04287,0.04796533,0.01541,0.014722431,train,1.0449174813626616
4e_synth_08735,0.5412,0.5619003,0.029430000000000005,0.04044549,0.01335,0.006237092,train,1.0382489240002122
4e_synth_08736,0.4744,0.4939759,0.029310000000000003,0.03959522,0.01215,0.007921909,train,1.0412645606327218
4e_synth_08737,0.6547,0.6674863,0.05132,0.05852757,0.02038,0.016947716,train,1.0195300290288498
4e_synth_08738,0.6164,0.614725,0.01439,0.03531269,0.01102,0.0018665431,train,0.9972825984843439
4e_synth_08739,0.5952,0.6108428,0.01054,0.040024024,0.01248,0.0008005033,train,1.0262816263142454
4e_synth_08740,0.6068,0.62756896,0.01634,0.04092365,0.01291,0.0036431255,train,1.0342270273398473
4e_synth_08741,0.7384,0.751974,0.02188,0.048252918,0.01514,0.004285193,train,1.0183829721366082
4e_synth_08742,0.5987,0.60996234,0.01451,0.03643105,0.01121,0.0030107584,train,1.0188113315009466
4e_synth_08743,0.5411,0.55670303,0.01716,0.040027026,0.01335,0.0039363704,train,1.0288357624525593
4e_synth_08744,0.6921,0.6990309,0.05899,0.054185543,0.01931,0.015423072,train,1.0100142698449182
4e_synth_08745,0.6396,0.6422454,0.03832,0.047889337,0.01645,0.010758907,train,1.0041360410770228
4e_synth_08746,0.4679,0.48680863,0.04412,0.04681556,0.01556,0.014442642,train,1.0404116859240369
4e_synth_08747,0.5554,0.5586964,0.02613,0.041804254,0.01362,0.0066168667,train,1.0059351624024184
4e_synth_08748,0.4942,0.5110581,0.01332,0.03953438,0.012959999999999998,0.0016035173,train,1.0341118820665918
4e_synth_08749,0.5315,0.5519769,0.01541,0.034302734,0.0103,0.0028077082,train,1.0385266588413817
4e_synth_08750,0.4979,0.50277877,0.02028,0.03540599,0.011120000000000001,0.005315612,train,1.0097986915835082
4e_synth_08751,0.5016,0.51320755,0.01259,0.03579894,0.01131,0.0055240793,train,1.0231410582480056
4e_synth_08752,0.7325,0.7331644,0.02214,0.045846518,0.01482,0.0047768913,train,1.000907071214487
4e_synth_08753,0.4492,0.45720068,0.0109,0.029486496,0.008218,0.0007684096,train,1.0178109443516787
4e_synth_08754,0.5532,0.57645166,0.026410000000000003,0.06267517,0.02137,0.0072412575,train,1.0420311988477506
4e_synth_08755,0.5079,0.5294548,0.01589,0.04169903,0.0132,0.0029229915,train,1.0424391165754179
4e_synth_08756,0.4762,0.48627657,0.025620000000000004,0.0389772,0.01282,0.006770834,train,1.0211603674554164
4e_synth_08757,0.954,0.9481248,0.031959999999999995,0.06074007,0.01993,0.009043984,train,0.9938415366398714
4e_synth_08758,0.5077,0.50981754,0.01301,0.032240596,0.009498,0.0021852169,train,1.0041708501981472
4e_synth_08759,0.6985,0.70446444,0.04412,0.055398747,0.01887,0.013931002,train,1.0085389199390016
4e_synth_08760,0.7893,0.80486244,0.01793,0.044743802,0.01445,0.0031781136,train,1.019716761221862
4e_synth_08761,0.7433,0.75491077,0.030220000000000004,0.04952053,0.01654,0.008698052,train,1.015620566498587
4e_synth_08762,0.6616,0.67956245,0.023719999999999998,0.04390839,0.015190000000000002,0.0056782304,train,1.0271500142915073
4e_synth_08763,0.4967,0.5084884,0.02066,0.035983738,0.01138,0.0045683132,train,1.0237334742737123
4e_synth_08764,0.6042,0.6066791,0.01671,0.036697257,0.01153,0.00397181,train,1.0041030816233187
4e_synth_08765,0.5757,0.5890648,0.06710999999999999,0.059077315,0.01897,0.02365777,train,1.023214828725778
4e_synth_08766,0.5165,0.5338496,0.0188,0.03675245,0.01135,0.0047167297,train,1.0335907008271712
4e_synth_08767,0.5035,0.52025473,0.01953,0.03649906,0.011329999999999998,0.004653381,train,1.0332765266698782
4e_synth_08768,0.5845,0.5844059,0.02245,0.039631225,0.01259,0.005882023,train,0.9998390060698914
4e_synth_08769,0.6264,0.63742864,0.059359999999999996,0.08796113,0.03122,0.02057838,train,1.017606387802163
4e_synth_08770,0.531,0.5457944,0.028070000000000005,0.039811924,0.012810000000000002,0.0065410235,train,1.0278614451880732
4e_synth_08771,0.8132,0.82021165,0.01544,0.0457093,0.01501,0.0022383046,train,1.0086222933362519
4e_synth_08772,0.6189,0.6264482,0.01868,0.040931053,0.01318,0.0035322497,train,1.0121961771758081
4e_synth_08773,0.6359,0.6347712,0.01878,0.039627165,0.01254,0.0038923053,train,0.9982249219006273
4e_synth_08774,0.6855,0.6859323,0.04239,0.05459478,0.01856,0.013693405,train,1.0006306034035268
4e_synth_08775,0.629,0.62213534,0.02358,0.038403198,0.01221,0.0048678387,train,0.9890863929530206
4e_synth_08776,0.5699,0.5796896,0.02406,0.04187475,0.013269999999999999,0.0061550983,train,1.0171777889548237
4e_synth_08777,0.6321,0.63036734,0.021899999999999996,0.03961926,0.01298,0.0047328933,train,0.997258880964055
4e_synth_08778,0.7796,0.79120564,0.02362,0.04837362,0.01624,0.006232917,train,1.01488666573569
4e_synth_08779,0.5416,0.5616288,0.03947,0.048508003,0.01547,0.0131437285,train,1.0369808318167706
4e_synth_08780,0.5962,0.6091899,0.01834,0.038940314,0.01219,0.0045587057,train,1.0217878691344724
4e_synth_08781,1.121,1.1316589,0.023780000000000003,0.06027171,0.01995,0.0057174396,train,1.0095083958117905
4e_synth_08782,0.698,0.6964483,0.02106,0.04318751,0.01473,0.004517447,train,0.9977769715055013
4e_synth_08783,0.6075,0.61441326,0.03475999999999999,0.045536157,0.014690000000000002,0.010036775,train,1.011379854178723
4e_synth_08784,0.5506,0.5717098,0.028810000000000002,0.043758303,0.01354,0.008418457,train,1.0383396507218843
4e_synth_08785,0.546,0.5502078,0.01691,0.040299796,0.01334,0.003697423,train,1.0077065818912379
4e_synth_08786,0.5584,0.5665835,0.02654,0.041532338,0.013019999999999999,0.007250521,train,1.0146552904970667
4e_synth_08787,0.527,0.56347704,0.025760000000000005,0.03962567,0.01363,0.005878402,train,1.0692163934291425
4e_synth_08788,0.9761,0.96895605,0.07944,0.07765389,0.02829,0.02733376,train,0.9926811323194228
4e_synth_08789,0.7116,0.70707184,0.028020000000000003,0.080027945,0.02823,0.0076461057,train,0.9936366508756211
4e_synth_08790,0.5877,0.58694607,0.02228,0.040634234,0.013899999999999997,0.0054870187,train,0.9987171519384794
4e_synth_08791,0.5051,0.5143955,0.01989,0.040837575,0.01333,0.0040295348,train,1.0184032377500956
4e_synth_08792,0.5628,0.575802,0.03877,0.047662385,0.01614,0.011521387,train,1.0231023954853744
4e_synth_08793,0.5633,0.56995595,0.02744,0.04506351,0.01402,0.0069381176,train,1.0118159861795732
4e_synth_08794,0.6249,0.6407163,0.01884,0.040859677,0.01369,0.0042711645,train,1.0253101525296782
4e_synth_08795,0.4983,0.5079162,0.0194,0.035911154,0.011180000000000002,0.0041562547,train,1.0192980374912888
4e_synth_08796,0.5926,0.61020386,0.01727,0.037851915,0.011829999999999999,0.0037009947,train,1.0297061461192145
4e_synth_08797,0.5959,0.59494835,0.01464,0.035397716,0.01095,0.0031328166,train,0.9984030061809184
4e_synth_08798,1.068,1.0790313,0.02347,0.056940824,0.01934,0.0059496206,train,1.0103289777419986
4e_synth_08799,0.4645,0.48336053,0.01825,0.03445161,0.01002,0.004535609,train,1.0406039374508564
4e_synth_08800,0.6188,0.632766,0.02078,0.04237066,0.01357,0.0052196886,train,1.0225695028718087
4e_synth_08801,0.5728,0.57144314,0.02355,0.04048114,0.01322,0.0058626626,train,0.9976311810522772
4e_synth_08802,0.7558,0.75850165,0.04182,0.057116535,0.019110000000000002,0.014157632,train,1.0035745553094642
4e_synth_08803,0.6642,0.69670165,0.03511,0.048330028,0.01689,0.009047561,train,1.0489335228111039
4e_synth_08804,0.5398,0.5476967,0.03264,0.044698462,0.01454,0.010009556,train,1.0146289544884652
4e_synth_08805,0.7359,0.739007,0.031170000000000003,0.05411269,0.01767,0.009015168,train,1.0042220358129978
4e_synth_08806,0.7136,0.71793664,0.01304,0.045204934,0.01486,0.0032524958,train,1.006077123062493
4e_synth_08807,0.6375,0.6301311,0.04867,0.05680839,0.01898,0.016184732,train,0.98844098109825
4e_synth_08808,0.6925,0.69988453,0.02074,0.04382457,0.014459999999999999,0.0045993295,train,1.0106635868334168
4e_synth_08809,0.794,0.79117477,0.03882,0.055227548,0.01927,0.013131537,train,0.9964417750649247
4e_synth_08810,0.9113,0.9165546,0.03303,0.057100974,0.01877,0.010530648,train,1.0057660157994723
4e_synth_08811,0.7947,0.8115705,0.02792,0.050284974,0.01654,0.007877119,train,1.0212287972434537
4e_synth_08812,0.5905,0.59756,0.02352,0.05377645,0.01781,0.005517781,train,1.0119559500401147
4e_synth_08813,0.5759,0.5692963,0.01903,0.038148943,0.01135,0.0037093016,train,0.9885332530148019
4e_synth_08814,0.7403,0.7504109,0.02118,0.0607831,0.02188,0.0052215625,train,1.013657860895693
4e_synth_08815,0.6257,0.61989534,0.06021,0.048832517,0.01712,0.016247036,train,0.9907229327347706
4e_synth_08816,0.6048,0.6014461,0.025120000000000003,0.041965846,0.013500000000000002,0.005431263,train,0.9944545174086535
4e_synth_08817,0.6149,0.63219523,0.05952,0.07944733,0.03004,0.020635013,train,1.0281269056736153
